item_id	name	classname	invgfx
50495	橘熾魔法娃娃的袋子	0	3263
50496	煉金魔法娃娃的袋子	0	3263
50497	1階魔法娃娃袋子	0	3263
50498	魔法娃娃驚喜箱	0	6958
50499	死亡競賽紀念箱	0	2267
55000	魔法娃娃：肥肥	0	6806
55001	魔法娃娃：小思克巴	0	6812
55002	魔法娃娃：野狼寶寶	0	6807
55003	魔法娃娃：稻草人	0	3338
55004	魔法娃娃：巫妖	0	6821
55005	魔法娃娃：希爾黛斯	0	3070
55006	魔法娃娃：雪怪	0	6810
55007	魔法娃娃：蛇女	0	3217
55008	魔法娃娃：經驗公主	0	5089
55009	魔法娃娃：史巴托	0	3496
55010	魔法娃娃：長老	0	6811
55011	魔法娃娃：奎斯坦修	0	6809
55012	魔法娃娃：石頭高崙	0	6808
55013	魔法娃娃：亞力安	0	6813
55014	魔法娃娃：變形怪	0	5519
55015	魔法娃娃：王族(♂)	0	5088
55016	魔法娃娃：王族(♀)	0	5089
55017	魔法娃娃：騎士(♂)	0	5090
55018	魔法娃娃：騎士(♀)	0	5091
55019	魔法娃娃：妖精(♂)	0	5096
55020	魔法娃娃：妖精(♀)	0	5097
55021	魔法娃娃：法師(♂)	0	5094
55022	魔法娃娃：法師(♀)	0	5095
55023	魔法娃娃：黑暗妖精(♂)	0	5092
55024	魔法娃娃：黑暗妖精(♀)	0	5093
55025	魔法娃娃：龍騎士(♂)	0	5098
55026	魔法娃娃：龍騎士(♀)	0	5099
55027	魔法娃娃：幻術士(♂)	0	5100
55028	魔法娃娃：幻術士(♀)	0	5101
55029	魔法娃娃：美人魚	0	4145
55030	不開放#僅查看用	0	4146
55031	不開放#僅查看用	0	4148
55032	不開放#僅查看用	0	4150
55033	不開放#僅查看用	0	4152
55034	不開放#僅查看用	0	4154
55035	魔法娃娃：阿魯巴	0	4134
55036	不開放#僅查看用	0	4135
55037	不開放#僅查看用	0	4137
55038	不開放#僅查看用	0	4139
55039	不開放#僅查看用	0	4141
55040	不開放#僅查看用	0	4143
55041	魔法娃娃：巨人	0	4156
55042	不開放#僅查看用	0	4157
55043	不開放#僅查看用	0	4159
55044	不開放#僅查看用	0	4161
55045	不開放#僅查看用	0	4163
55046	不開放#僅查看用	0	4165
55047	魔法娃娃：獨眼巨人	0	4123
55048	不開放#僅查看用	0	4124
55049	不開放#僅查看用	0	4126
55050	不開放#僅查看用	0	4128
55051	不開放#僅查看用	0	4130
55052	不開放#僅查看用	0	4132
55053	橘熾娃娃：紅火	0	5033
55054	不開放#僅查看用	0	5035
55055	不開放#僅查看用	0	5037
55056	不開放#僅查看用	0	5039
55057	不開放#僅查看用	0	5041
55058	不開放#僅查看用	0	5043
55059	橘熾娃娃：黃燄	0	5045
55060	不開放#僅查看用	0	5047
55061	不開放#僅查看用	0	5049
55062	不開放#僅查看用	0	5051
55063	不開放#僅查看用	0	5053
55064	不開放#僅查看用	0	5055
55065	橘熾娃娃：綠光	0	5021
55066	不開放#僅查看用	0	5023
55067	不開放#僅查看用	0	5025
55068	不開放#僅查看用	0	5027
55069	不開放#僅查看用	0	5029
55070	不開放#僅查看用	0	5031
55071	魔法娃娃：飛龍	0	4998
55072	不開放#僅查看用	0	4999
55073	不開放#僅查看用	0	5001
55074	不開放#僅查看用	0	5003
55075	不開放#僅查看用	0	5005
55076	不開放#僅查看用	0	5007
55077	橘熾娃娃：藍炙	0	5009
55078	不開放#僅查看用	0	5011
55079	不開放#僅查看用	0	5013
55080	不開放#僅查看用	0	5015
55081	不開放#僅查看用	0	5017
55082	不開放#僅查看用	0	5019
55084	初階祭司娃娃召喚書	0	3138
55085	中階祭司娃娃召喚書	0	3138
55086	高階祭司娃娃召喚書	0	3138
55087	頂階祭司娃娃召喚書	0	3138
55088	金幣驚喜袋	0	2434
56069	待設定	0	9060
56090	待設定	0	9076
56091	待設定	0	9075
56092	待設定	0	9077
56093	待設定	0	9074
56094	待設定	0	9072
56095	待設定	0	9071
56096	待設定	0	9073
56097	待設定	0	9070
56098	待設定	0	2753
56147	真．妲蒂斯魔石	0	3727
56148	妲蒂斯魔石	0	3727
56149	指定傳送(巴風特)	teleport.SOR_UserSet false	1814
56150	守護者的靈魂	0	5218
56151	全能力+40超級藥水	0	3905
56153	指定傳送(巴列斯)	teleport.SOR_UserSet false	1814
56154	指定傳送(巨大牛人)	teleport.SOR_UserSet false	1814
56155	指定傳送(冰之女皇)	teleport.SOR_UserSet false	1814
56156	指定傳送(暗殺軍王．史雷佛)	teleport.SOR_UserSet false	1814
56157	指定傳送(惡魔)	teleport.SOR_UserSet false	1814
56158	指定傳送(巴蘭卡)	teleport.SOR_UserSet false	1814
56159	指定傳送(瑪依奴鑽石高侖)	teleport.SOR_UserSet false	1814
56160	指定傳送(巴蘭卡)	teleport.SOR_UserSet false	1814
56161	指定傳送(長老．艾迪爾)	teleport.SOR_UserSet false	1814
56163	指定傳送(死亡騎士)	teleport.SOR_UserSet false	1814
56164	指定傳送(克特)	teleport.SOR_UserSet false	1814
56165	指定傳送(巨蟻女皇)	teleport.SOR_UserSet false	1814
56166	指定傳送(飛龍)	teleport.SOR_UserSet false	1814
56167	指定傳送(黑長者)	teleport.SOR_UserSet false	1814
56168	指定傳送(變形怪)	teleport.SOR_UserSet false	1814
56169	指定傳送(古代巨人)	teleport.SOR_UserSet false	1814
56170	指定傳送(不死鳥)	teleport.SOR_UserSet false	1814
56171	指定傳送(長老-泰瑪斯)	teleport.SOR_UserSet false	1814
56172	指定傳送(長老-拉曼斯)	teleport.SOR_UserSet false	1814
56173	指定傳送(長老-巴陸德)	teleport.SOR_UserSet false	1814
56174	指定傳送(長老-安迪斯)	teleport.SOR_UserSet false	1814
56175	指定傳送(長老-巴洛斯)	teleport.SOR_UserSet false	1814
56176	指定傳送(長老-巴塔斯)	teleport.SOR_UserSet false	1814
56177	指定傳送(長老-琪娜)	teleport.SOR_UserSet false	1814
56178	指定傳送(地下訓練場)	teleport.SOR_UserSet false	1814
56179	指定傳送(地下通道)	teleport.SOR_UserSet false	1814
56180	指定傳送(地下控制室)	teleport.SOR_UserSet false	1814
56181	指定傳送(地下處刑場)	teleport.SOR_UserSet false	1814
56182	指定傳送(地下競技場)	teleport.SOR_UserSet false	1814
56183	指定傳送(地下監獄)	teleport.SOR_UserSet false	1814
56184	指定傳送(地下集會場)	teleport.SOR_UserSet false	1814
56185	指定傳送(1F 魔獸訓練場)	teleport.SOR_UserSet false	1814
56186	指定傳送(1F 魔獸召喚室)	teleport.SOR_UserSet false	1814
56187	指定傳送(1F 黑暗結界)	teleport.SOR_UserSet false	1814
56188	指定傳送(2F 黑魔法修練場)	teleport.SOR_UserSet false	1814
56189	指定傳送(2F 黑魔法研究室)	teleport.SOR_UserSet false	1814
56190	指定傳送(2F 法令軍王之室)	teleport.SOR_UserSet false	1814
56191	指定傳送(2F 法令軍王的書房)	teleport.SOR_UserSet false	1814
56192	指定傳送(2F 暗黑精靈召喚室)	teleport.SOR_UserSet false	1814
56193	指定傳送(2F 暗黑精靈棲息地)	teleport.SOR_UserSet false	1814
56194	指定傳送(2F 暗黑精靈研究室)	teleport.SOR_UserSet false	1814
56195	指定傳送(2F 黑暗結界)	teleport.SOR_UserSet false	1814
56196	指定傳送(3F 惡靈祭壇)	teleport.SOR_UserSet false	1814
56197	指定傳送(3F 惡靈之主祭壇)	teleport.SOR_UserSet false	1814
56198	指定傳送(3F 傭兵訓練場)	teleport.SOR_UserSet false	1814
56199	指定傳送(3F 冥法軍訓練場)	teleport.SOR_UserSet false	1814
56200	指定傳送(3F 歐姆實驗室)	teleport.SOR_UserSet false	1814
56201	指定傳送(3F 冥法軍王之室)	teleport.SOR_UserSet false	1814
56202	指定傳送(3F 中央控制室)	teleport.SOR_UserSet false	1814
56203	指定傳送(3F 惡靈之主傭兵室)	teleport.SOR_UserSet false	1814
56204	指定傳送(3F 控制走廊)	teleport.SOR_UserSet false	1814
56205	指定傳送(3F 黑暗結界)	teleport.SOR_UserSet false	1814
56206	指定傳送(4F 區域一)	teleport.SOR_UserSet false	1814
56207	指定傳送(4F 區域二)	teleport.SOR_UserSet false	1814
56208	指定傳送(4F 區域三)	teleport.SOR_UserSet false	1814
56209	指定傳送(4F 區域四)	teleport.SOR_UserSet false	1814
56210	指定傳送(4F 區域五)	teleport.SOR_UserSet false	1814
56211	指定傳送(4F 黑暗妖精聖地)	teleport.SOR_UserSet false	1814
56212	指定傳送(古代巨人之墓)	teleport.SOR_UserSet false	1814
56213	指定傳送(魔族神殿)	teleport.SOR_UserSet false	1814
56214	哈汀的時空之玉	0	2594
56215	歐林的時空之玉	0	2594
56216	歐林的日記 6/14	extra.ItemUse	1760
56217	歐林的日記 6/16	extra.ItemUse	1760
56218	歐林的日記 6/18	extra.ItemUse	1760
56219	歐林的日記 6/21	extra.ItemUse	1760
56220	歐林的日記 6/22	extra.ItemUse	1760
56221	歐林的日記 6/25	extra.ItemUse	1760
56222	歐林的日記 7/05	extra.ItemUse	1760
56223	歐林的日記 7/17	extra.ItemUse	1760
56224	歐林的日記 7/18	extra.ItemUse	1760
56225	歐林的日記 8/05	extra.ItemUse	1760
56226	歐林的日記 8/08	extra.ItemUse	1760
56227	歐林的日記 8/09	extra.ItemUse	1760
56228	歐林的日記 8/10	extra.ItemUse	1760
56229	歐林的日記 8/11	extra.ItemUse	1760
56230	歐林的日記 8/12	extra.ItemUse	1760
56231	歐林的日記 8/13	extra.ItemUse	1760
56232	歐林的日記 8/14	extra.ItemUse	1760
56233	歐林的日記 8/15	extra.ItemUse	1760
56234	歐林的日記本	extra.ItemUse	4198
56235	魔幻之水	0	2883
56236	第1階段獎勵箱子	0	3562
56237	第2階段獎勵箱子	0	3562
56238	第3階段獎勵箱子	0	3562
56239	第4階段獎勵箱子	0	3562
56240	第5階段獎勵箱子	0	3562
56241	第6階段獎勵箱子	0	3562
56242	第7階段獎勵箱子	0	3562
56243	第8階段獎勵箱子	0	3562
56244	第9階段獎勵箱子	0	3562
56245	第10階段獎勵箱子	0	3562
56246	第11階段獎勵箱子	0	3562
56247	第12階段獎勵箱子	0	3562
56248	第13階段獎勵箱子	0	3562
56249	第14階段獎勵箱子	0	3562
56250	第15階段獎勵箱子	0	3562
56251	第16階段獎勵箱子	0	3562
56252	咒術袋	0	2089
56254	藏寶箱 (海洋哈維)	0	3902
56255	藏寶箱 (海洋飛龍)	0	3902
56256	魔族武器保護卷軸	0	3072
56257	隱藏的地下宮殿 1F指定傳送卷軸	teleport.SOR_UserSet false	3917
56258	隱藏的地下宮殿 2F指定傳送卷軸	teleport.SOR_UserSet false	3917
56259	隱藏的地下宮殿 3F指定傳送卷軸	teleport.SOR_UserSet false	3917
56260	隱藏的地下宮殿 4F指定傳送卷軸	teleport.SOR_UserSet false	4047
56261	地之武器強化卷軸	0	3028
56262	火之武器強化卷軸	0	3032
56263	水之武器強化卷軸	0	3029
56264	風之武器強化卷軸	0	3030
600127	旋印武器強化卷軸	reel.E_AttrWeapon 8 3 6 36	3030
56265	光之武器強化卷軸	0	3028
56266	暗之武器強化卷軸	0	3032
56267	聖之武器強化卷軸	0	3029
56268	邪之武器強化卷軸	0	3030
56269	魔之武器強化卷軸	0	3028
56270	魂之武器強化卷軸	0	3032
56271	血之武器強化卷軸	0	3029
56272	靈之武器強化卷軸	0	3030
56273	地之強化頂階卷軸(100%)	0	3028
56274	水之強化頂階卷軸(100%)	0	3032
56275	火之強化頂階卷軸(100%)	0	3029
56276	邪之強化頂階卷軸(100%)	0	3852
56277	聖之強化頂階卷軸(100%)	0	3852
56278	暗之強化頂階卷軸(100%)	0	3852
56279	光之強化頂階卷軸(100%)	0	3852
56280	魔之強化頂階卷軸(100%)	0	3852
56281	魂之強化頂階卷軸(100%)	0	3852
56282	血之強化頂階卷軸(100%)	0	3852
56283	初級裝備保護卷軸	0	3072
56284	中級裝備保護卷軸	0	3072
56285	高級裝備保護卷軸	0	3072
56291	指定傳送(地底湖)	teleport.SOR_UserSet false	1814
56292	指定傳送(暗影神殿外圍)	teleport.SOR_UserSet false	1814
56293	指定傳送(不死魔族拋棄之地)	teleport.SOR_UserSet false	1814
56294	指定傳送(水之領域)	teleport.SOR_UserSet false	1814
56295	指定傳送(地之領域)	teleport.SOR_UserSet false	1814
56296	指定傳送(火之領域)	teleport.SOR_UserSet false	1814
56297	指定傳送(風之領域)	teleport.SOR_UserSet false	1814
56298	指定傳送(遺忘之島)	teleport.SOR_UserSet false	1814
56299	指定傳送(夢幻之島)	teleport.SOR_UserSet false	1814
56300	船舶之墓海面	teleport.SOR_UserSet false	1814
56301	火龍-棲息地	teleport.SOR_UserSet false	1814
56302	地龍-棲息地	teleport.SOR_UserSet false	1814
56303	水龍-棲息地	teleport.SOR_UserSet false	1814
56304	風龍-棲息地	teleport.SOR_UserSet false	1814
56305	雙蛇棲息地	teleport.SOR_UserSet false	1814
56306	深海(團練區)	teleport.SOR_UserSet false	1814
56312	指定傳送(底比斯沙漠)	teleport.SOR_UserSet false	1814
56313	城墎傳送卷軸	teleport.SOR_UserSet false	1814
56324	吉爾塔斯棲息地	teleport.SOR_UserSet false	1814
56350	HP擴充藥水	0	11927
56351	MP擴充藥水	0	11928
56466	大聲公	shop.BroadCard	5427
56467	大聲公	0	5427
60219	魔法娃娃成長藥劑	choice_doll.Growth	4110
60224	永恆項鍊強化卷軸	0	3852
60225	永恆戒指強化卷軸	0	3852
60226	蛇夫座的強化卷軸	0	1686
60227	格蘭肯強化法典	0	2501
60228	龍血精華	0	1761
60229	無雙強化卷軸	0	1690
60230	獵影之痕強化卷軸	0	1690
60231	麥斯特耳環強化卷軸	0	3852
60232	黑帝斯斗篷強化卷軸	0	927
60233	魔化的黑帝斯斗篷強化卷軸	0	1693
60234	夜月之力	0	6605
60235	馬爾斯強化卷軸	0	6225
60236	光之殷海薩強化卷軸	0	3852
60237	15週年戒指強化卷軸	0	3852
70000	附魔石	0	3002
70001	附魔強化卷軸	choice.SealReleaseItem	1690
70002	近戰附魔轉換卷軸(附魔石)	choice.SealReleaseItem	1687
70003	遠攻附魔轉換卷軸(附魔石)	choice.SealReleaseItem	1693
70004	恢復附魔轉換卷軸(附魔石)	choice.SealReleaseItem	1687
70005	防禦附魔轉換卷軸(附魔石)	choice.SealReleaseItem	1693
70006	1階附魔石(近戰)	power.ItemBuff	543
70007	2階附魔石(近戰)	power.ItemBuff	543
70008	3階附魔石(近戰)	power.ItemBuff	543
70009	4階附魔石(近戰)	power.ItemBuff	543
70010	5階附魔石(近戰)	power.ItemBuff	543
70011	6階附魔石(近戰)	power.ItemBuff	543
70012	7階附魔石(近戰)	power.ItemBuff	543
70013	8階附魔石(近戰)	power.ItemBuff	543
70014	9階附魔石(近戰)	power.ItemBuff	543
70015	1階附魔石(遠攻)	power.ItemBuff	544
70016	2階附魔石(遠攻)	power.ItemBuff	544
70017	3階附魔石(遠攻)	power.ItemBuff	544
70018	4階附魔石(遠攻)	power.ItemBuff	544
70019	5階附魔石(遠攻)	power.ItemBuff	544
70020	6階附魔石(遠攻)	power.ItemBuff	544
70021	7階附魔石(遠攻)	power.ItemBuff	544
70022	8階附魔石(遠攻)	power.ItemBuff	544
70023	9階附魔石(遠攻)	power.ItemBuff	544
70024	1階附魔石(恢復)	power.ItemBuff	545
70025	2階附魔石(恢復)	power.ItemBuff	545
70026	3階附魔石(恢復)	power.ItemBuff	545
70027	4階附魔石(恢復)	power.ItemBuff	545
70028	5階附魔石(恢復)	power.ItemBuff	545
70029	6階附魔石(恢復)	power.ItemBuff	545
70030	7階附魔石(恢復)	power.ItemBuff	545
70031	8階附魔石(恢復)	power.ItemBuff	545
70032	9階附魔石(恢復)	power.ItemBuff	545
70033	1階附魔石(防禦)	power.ItemBuff	546
70034	2階附魔石(防禦)	power.ItemBuff	546
70035	3階附魔石(防禦)	power.ItemBuff	546
70036	4階附魔石(防禦)	power.ItemBuff	546
70037	5階附魔石(防禦)	power.ItemBuff	546
70038	6階附魔石(防禦)	power.ItemBuff	546
70039	7階附魔石(防禦)	power.ItemBuff	546
70040	8階附魔石(防禦)	power.ItemBuff	546
70041	9階附魔石(防禦)	power.ItemBuff	546
70042	龍印魔石	0	3002
70043	龍印魔石強化卷軸	choice.SealReleaseItem	1690
70044	鬥士附魔轉換卷軸(龍印魔石)	choice.SealReleaseItem	1687
70045	弓手附魔轉換卷軸(龍印魔石)	choice.SealReleaseItem	1693
70046	賢者附魔轉換卷軸(龍印魔石)	choice.SealReleaseItem	1687
70047	衝鋒附魔轉換卷軸(龍印魔石)	choice.SealReleaseItem	1693
70048	0階龍印魔石(鬥士)	power.ItemBuff	5440
70049	1階龍印魔石(鬥士)	power.ItemBuff	5440
70050	2階龍印魔石(鬥士)	power.ItemBuff	5440
70051	3階龍印魔石(鬥士)	power.ItemBuff	5440
70052	4階龍印魔石(鬥士)	power.ItemBuff	5440
70053	5階龍印魔石(鬥士)	power.ItemBuff	5440
70054	6階龍印魔石(鬥士)	power.ItemBuff	5440
70055	7階龍印魔石(鬥士)	power.ItemBuff	5440
70056	8階龍印魔石(鬥士)	power.ItemBuff	5440
70057	9階龍印魔石(鬥士)	power.ItemBuff	5440
70058	0階龍印魔石(弓手)	power.ItemBuff	5442
70059	1階龍印魔石(弓手)	power.ItemBuff	5442
70060	2階龍印魔石(弓手)	power.ItemBuff	5442
70061	3階龍印魔石(弓手)	power.ItemBuff	5442
70062	4階龍印魔石(弓手)	power.ItemBuff	5442
70063	5階龍印魔石(弓手)	power.ItemBuff	5442
70064	6階龍印魔石(弓手)	power.ItemBuff	5442
70065	7階龍印魔石(弓手)	power.ItemBuff	5442
70066	8階龍印魔石(弓手)	power.ItemBuff	5442
70067	9階龍印魔石(弓手)	power.ItemBuff	5442
70068	0階龍印魔石(賢者)	power.ItemBuff	5444
70069	1階龍印魔石(賢者)	power.ItemBuff	5444
70070	2階龍印魔石(賢者)	power.ItemBuff	5444
70071	3階龍印魔石(賢者)	power.ItemBuff	5444
70072	4階龍印魔石(賢者)	power.ItemBuff	5444
70073	5階龍印魔石(賢者)	power.ItemBuff	5444
70074	6階龍印魔石(賢者)	power.ItemBuff	5444
70075	7階龍印魔石(賢者)	power.ItemBuff	5444
70076	8階龍印魔石(賢者)	power.ItemBuff	5444
70077	9階龍印魔石(賢者)	power.ItemBuff	5444
70078	0階龍印魔石(衝鋒)	power.ItemBuff	5446
70079	1階龍印魔石(衝鋒)	power.ItemBuff	5446
70080	2階龍印魔石(衝鋒)	power.ItemBuff	5446
70081	3階龍印魔石(衝鋒)	power.ItemBuff	5446
70082	4階龍印魔石(衝鋒)	power.ItemBuff	5446
70083	5階龍印魔石(衝鋒)	power.ItemBuff	5446
70084	6階龍印魔石(衝鋒)	power.ItemBuff	5446
70085	7階龍印魔石(衝鋒)	power.ItemBuff	5446
70086	8階龍印魔石(衝鋒)	power.ItemBuff	5446
70087	9階龍印魔石(衝鋒)	power.ItemBuff	5446
70500	待設定	0	6227
70501	待設定	0	6227
70502	待設定	0	6227
70503	待設定	0	6227
70504	待設定	0	6227
70505	待設定	0	6227
70506	待設定	0	6227
70507	待設定	0	6227
70508	待設定	0	6227
70509	待設定	0	6227
70601	魔法卷軸 (體魄強健術)	0	863
70602	魔法卷軸 (加速術)	0	863
70603	魔法卷軸 (魔法相消術)	0	863
70604	魔法卷軸 (地裂術)	0	863
70605	魔法卷軸 (烈炎術)	0	863
70606	魔法卷軸 (弱化術)	0	863
70607	魔法卷軸 (祝福魔法武器)	0	863
70608	魔法卷軸 (體力回復術)	0	863
70609	魔法卷軸 (冰矛圍籬)	0	863
70610	魔法卷軸 (召喚術)	0	863
70611	魔法卷軸 (神聖疾走)	0	863
70633	魔法卷軸 (流星雨)	0	863
70612	魔法卷軸 (龍捲風)	0	863
70613	魔法卷軸 (強力加速術)	0	863
70614	魔法卷軸 (狂暴術)	0	863
70615	魔法卷軸 (疾病術)	0	863
70616	魔法卷軸 (全部治癒術)	0	863
70617	魔法卷軸 (火牢)	0	863
70618	魔法卷軸 (冰雪暴)	0	863
70619	魔法卷軸 (隱身術)	0	863
70620	魔法卷軸 (返生術)	0	863
70621	魔法卷軸 (震裂術)	0	863
70622	魔法卷軸 (治癒能量風暴)	0	863
70623	魔法卷軸 (魔法封印)	0	863
70624	魔法卷軸 (雷霆風暴)	0	863
70625	魔法卷軸 (沉睡之霧)	0	863
70632	魔法卷軸 (創造魔法武器)	0	863
70626	魔法卷軸 (變形術)	0	863
70627	魔法卷軸 (聖結界)	0	863
70628	魔法卷軸 (集體傳送術)	0	863
70629	魔法卷軸 (火風暴)	0	863
70630	魔法卷軸 (藥水霜化術)	0	863
70631	魔法卷軸 (強力無所遁形術)	0	863
80015	地龍的勳章	0	4037
80016	水龍的勳章	0	4036
80017	風龍的勳章	0	4038
80018	火龍的勳章	0	4039
80019	哈爾巴斯的執念	0	3479
80021	寒冰的 頭飾原石	0	5191
80022	寒冰的 涼鞋原石	0	5192
80023	寒冰的 禮服絲料	0	5190
80024	巨蟻女皇的蛋	0	1851
80026	沙蟲的沙袋	0	1173
80027	火神之槌	0	5216
80028	火神契約	0	5212
80029	火神結晶體	0	5210
80030	變異的實驗結晶體	0	1804
80031	變異實驗體棲息地	teleport.SOR_UserSet false	551
80032	推廣禮盒	0	6958
80033	推廣銀幣	0	9749
80034	神力藥水寶箱	0	3562
80035	經驗祝福	0	3069
80036	封印的 寒冰鎖鏈劍	0	5123
80037	封印的 寒冰奇古獸	0	5125
40272	黑暗精靈水晶(暗黑盲咒)	0	4236
80040	魔法技能 (烈焰之魂)あ	0	2352
80206	魔法技能 (寒冰尖刺)あ	0	5737
80207	魔法技能 (降低負重)あ	0	3120
80208	魔法娃娃：聖誕雪人	0	4194
80266	魔法娃娃：格鬥之王	0	5607
80267	魔法娃娃：小橘尖兵	0	5551
80268	魔法娃娃：企鵝王子	0	5378
80269	不開放#僅查看用	0	5379
80270	不開放#僅查看用	0	5381
80271	不開放#僅查看用	0	5383
80272	不開放#僅查看用	0	5385
80273	不開放#僅查看用	0	5387
80274	魔法娃娃：企鵝公主	0	5367
80275	不開放#僅查看用	0	5368
80276	不開放#僅查看用	0	5370
80277	不開放#僅查看用	0	5372
80278	不開放#僅查看用	0	5374
80279	不開放#僅查看用	0	5376
80280	魔法娃娃：火焰之子	0	6752
80281	魔法娃娃：少女帕歐	0	6756
80282	不開放#僅查看用	0	6757
80283	不開放#僅查看用	0	6758
80286	魔法娃娃：少年帕克	0	6753
80287	不開放#僅查看用	0	6754
80288	不開放#僅查看用	0	6755
80290	不開放#僅查看用	0	6758
80291	不開放#僅查看用	0	6758
80292	不開放#僅查看用	0	6758
80293	不開放#僅查看用	0	6758
80294	不開放#僅查看用	0	6758
80295	不開放#僅查看用	0	6758
80296	不開放#僅查看用	0	6758
80297	不開放#僅查看用	0	6758
80298	不開放#僅查看用	0	6758
80299	不開放#僅查看用	0	6758
80300	不開放#僅查看用	0	6792
80301	不開放#僅查看用	0	6792
80302	不開放#僅查看用	0	6792
80303	不開放#僅查看用	0	6792
80304	不開放#僅查看用	0	6792
80305	不開放#僅查看用	0	6755
80306	不開放#僅查看用	0	6755
80307	不開放#僅查看用	0	6755
80308	不開放#僅查看用	0	6755
80309	不開放#僅查看用	0	6755
80310	不開放#僅查看用	0	6755
80311	不開放#僅查看用	0	6755
80312	不開放#僅查看用	0	6755
80313	不開放#僅查看用	0	6755
80314	不開放#僅查看用	0	6755
80315	不開放#僅查看用	0	6791
80316	不開放#僅查看用	0	6791
80317	不開放#僅查看用	0	6791
80318	不開放#僅查看用	0	6791
80319	不開放#僅查看用	0	6791
80320	精靈的寶石	choice_doll.Elf_GemStone	6072
80321	魔幻的寶石	choice_doll.Mysterious_GemStone	6786
80322	火神痕跡	0	1960
80323	火焰的勳章	0	6069
80324	進化理論	0	2429
80325	進化碎片	0	1347
80326	淨化魔法書	0	1694
80327	次元魔方	0	3725
80328	回收憑證	0	2553
80329	光之加護	0	5103
80330	霸王氣息	0	4679
80331	專業回收憑證	0	2336
80332	回收魔珠	0	938
80333	回收魔珠A	0	865
80334	回收魔珠B	0	865
80335	回收魔珠C	0	865
80336	魔法娃娃：木頭	0	6962
80337	魔法娃娃：熔岩高崙	0	6960
80338	魔法娃娃：雪人	0	6815
80339	魔法娃娃：美人魚	0	6814
80340	魔法娃娃：黑長者	0	6817
80341	魔法娃娃：思克巴女皇	0	6816
80342	魔法娃娃：食人妖精王	0	6832
80343	魔法娃娃：鑽石高崙	0	6961
80344	魔法娃娃：巨人	0	6818
80345	魔法娃娃：飛龍	0	6819
80346	魔法娃娃：獨眼巨人	0	6820
80347	魔法娃娃：幻象眼魔	0	6878
80348	魔法娃娃：吸血鬼	0	7531
80349	魔法娃娃：艾莉絲	0	7532
80350	魔法娃娃：騎士范德	0	6875
80351	魔法娃娃：莫提斯	0	6826
80352	魔法娃娃：巴蘭卡	0	7530
80353	魔法娃娃：木乃伊王	0	7413
80354	魔法娃娃：惡魔	0	6876
80355	魔法娃娃：死亡騎士	0	6877
80356	[偽]魔法娃娃：喪葬法師	0	7935
80357	[偽]魔法娃娃：孫武控	0	7936
80358	[偽]魔法娃娃：豬扒芥	0	7937
80359	[偽]魔法娃娃：煞無禁	0	7938
80360	[仿]魔法娃娃：三藏法師	0	7935
80361	[仿]魔法娃娃：孫悟空	0	7936
80362	[仿]魔法娃娃：豬八戒	0	7937
80363	[仿]魔法娃娃：沙悟淨	0	7938
80364	魔法娃娃：三藏法師	0	7935
80365	魔法娃娃：孫悟空	0	7936
80366	魔法娃娃：豬八戒	0	7937
80367	魔法娃娃：沙悟淨	0	7938
80368	魔法娃娃：巴風特	0	8321
80369	魔法娃娃：冰之女王	0	8322
80370	魔法娃娃：克特	0	8323
80371	魔法娃娃：墮落	0	8080
80372	魔法娃娃：安塔瑞斯	0	6824
80373	魔法娃娃：法利昂	0	6823
80374	魔法娃娃：林德拜爾	0	6822
80375	魔法娃娃：巴拉卡斯	0	6825
81000	靈魂石：死亡騎士	0	5103
81001	靈魂石：魔法師	0	5103
81002	靈魂石：哈汀之影	0	5103
81003	靈魂石：黑魔法師	0	5103
81004	靈魂石：惡魔 	0	5103
81005	靈魂石：琪娜	0	5103
81006	靈魂石：巴塔斯	0	5103
81007	靈魂石：巴洛斯	0	5103
81008	靈魂石：安迪斯	0	5103
81009	靈魂石：艾迪爾	0	5103
81010	靈魂石：泰瑪斯	0	5103
81011	靈魂石：拉曼斯	0	5103
81012	靈魂石：巴陸德	0	5103
81013	靈魂石：巴蘭卡	0	5103
81014	靈魂石：蕾雅	0	5103
81015	靈魂石：史雷佛	0	5103
81016	靈魂石：海露拜	0	5103
81017	靈魂石：克特	0	5103
81018	靈魂石：墮落	0	5103
81019	靈魂石：歪曲的潔尼斯女王	0	5103
81020	靈魂石：不幸的幻象眼魔	0	5103
81021	靈魂石：恐怖的吸血鬼	0	5103
81022	靈魂石：死亡的殭屍王	0	5103
82202	記憶擴充水晶	0	5193
82203	特別的高麗犬誘食	0	4074
82204	特別的虎男誘食	0	4076
40897	魔法卷軸 (魔力奪取)	0	6041
40898	魔法卷軸 (黑闇之影)	0	6042
82209	黑帝斯魔珠A	0	942
82210	黑帝斯魔珠B	0	942
82211	精神藥水	mp.UserAddMp 30 30 190	1730
82212	兔子的肝	hp.UserAddHp 400 700 189	904
82214	歐林的飾品強化卷軸	0	5333
82215	[受祝福]歐林的飾品強化卷軸	0	5333
82216	查詢時間加倍卡	0	4047
82217	被封印的歷史書1章袋	0	3232
82218	被封印的歷史書2章袋	0	3232
82219	被封印的歷史書3章袋	0	3232
82220	被封印的歷史書4章袋	0	3232
82221	被封印的歷史書5章袋	0	3232
82222	被封印的歷史書6章袋	0	3232
82223	被封印的歷史書7章袋	0	3232
